59.166.0.9,25122,149.171.126.0,80,tcp,FIN,0.004114,1044,824,31,29,2,2,http,1777345.625,1442877.875,8,10,255,255,1248418697,3394854027,131,82,1,83,34.152295,0.692148,1424261780,1424261780,0.534143,0.396,0.000699,0.000542,0.000157,0,0,1,, ,1,1,3,4,1,1,1,,0
59.166.0.9,56581,149.171.126.6,6881,tcp,FIN,0.017406,1540,1644,31,29,4,4,-,663679.1875,713776.875,16,18,255,255,1248422822,3398541944,96,91,0,0,68.755441,2.003507,1424261780,1424261780,1.140133,0.997059,0.000565,0.000453,0.000112,0,0,,, ,5,6,3,4,3,1,3,,0
175.45.176.3,42881,149.171.126.10,80,tcp,FIN,1.022196,822,1202,62,252,2,2,http,5791.452637,8233.253906,10,8,255,255,3294244838,3736162850,82,150,1,198,6240.492459,179.189594,1424261779,1424261780,113.510667,131.218141,0.159054,0.103664,0.05539,0,1,1,, ,2,2,6,1,1,1,2,,0
59.166.0.1,29028,149.171.126.7,80,tcp,FIN,0.003904,1044,824,31,29,2,2,http,1872950.875,1520491.875,8,10,255,255,3517999886,3514866011,131,82,1,83,32.098184,0.669152,1424261780,1424261780,0.506857,0.373,0.000688,0.000539,0.000149,0,0,1,, ,1,2,2,8,1,1,1,,0
59.166.0.1,51471,149.171.126.1,6881,tcp,FIN,0.013309,1540,1644,31,29,4,4,-,867984.0625,933503.625,16,18,255,255,3518001032,1374474176,96,91,0,0,59.819078,1.402879,1424261780,1424261780,0.866667,0.802875,0.00057,0.000458,0.000112,0,0,,, ,6,11,5,8,5,1,5,,0
59.166.0.8,23514,149.171.126.9,20417,udp,CON,0.001651,544,304,31,29,0,0,-,1976983.625,1104785,4,4,0,0,0,0,136,76,0,0,0.597741,0.269176,1424261780,1424261780,0.426667,0.194333,0,0,0,0,0,,, ,9,3,1,2,1,1,1,,0
59.166.0.9,29829,149.171.126.6,6881,tcp,FIN,0.017385,1540,1644,31,29,4,4,-,664480.875,714639.0625,16,18,255,255,3393810206,3399068847,96,91,0,0,69.401538,1.942669,1424261780,1424261780,1.138667,0.996118,0.000561,0.000448,0.000113,0,0,,, ,5,6,3,4,3,1,3,,0
59.166.0.9,55824,149.171.126.6,6881,tcp,FIN,0.012686,1540,1644,31,29,4,4,-,910610.125,979347.3125,16,18,255,255,3393806440,3404310581,96,91,0,0,56.641889,1.30399,1424261780,1424261780,0.824667,0.719118,0.00057,0.000458,0.000112,0,0,,, ,5,6,3,4,3,1,3,,0
59.166.0.3,37994,149.171.126.0,53,udp,CON,0.00102,146,178,31,29,0,0,dns,572549.0625,698039.25,2,2,0,0,0,0,73,89,0,0,0,0,1424261780,1424261780,0.008,0.002,0,0,0,0,0,,, ,2,2,1,5,2,1,2,,0
59.166.0.8,59713,149.171.126.9,111,udp,CON,0.004429,568,304,31,29,0,0,-,769473.9375,411831.125,4,4,0,0,0,0,142,76,0,0,1.653694,1.354346,1424261780,1424261780,1.178333,0.966667,0,0,0,0,0,,, ,2,14,2,2,1,1,2,,0
59.166.0.9,23352,149.171.126.2,53,udp,CON,0.001062,132,164,31,29,0,0,dns,497175.125,617702.4375,2,2,0,0,0,0,66,82,0,0,0,0,1424261780,1424261780,0.015,0.011,0,0,0,0,0,,, ,2,1,1,4,1,1,1,,0
59.166.0.1,62949,149.171.126.3,14642,tcp,FIN,0.090969,3614,44706,31,29,7,24,-,312546.0313,3868131,60,62,255,255,1068416273,3214106644,60,721,0,0,83.288744,81.88911,1424261780,1424261780,1.536695,1.481016,0.000758,0.000618,0.00014,0,0,,, ,8,12,1,1,1,1,2,,0
59.166.0.9,26978,149.171.126.6,6881,tcp,FIN,0.071282,4172,117444,31,29,8,45,-,460929.8438,13058781,64,108,255,255,1248420858,3401558800,65,1087,0,0,62.985472,42.073807,1424261780,1424261780,1.126476,0.661701,0.000799,0.00047,0.000329,0,0,,, ,3,3,3,4,3,1,3,,0
59.166.0.3,27657,149.171.126.4,6881,tcp,FIN,0.013069,1540,1644,31,29,4,4,-,883923.8125,950646.5625,16,18,255,255,3453806192,3464042985,96,91,0,0,58.557695,1.344799,1424261780,1424261780,0.848333,0.741706,0.000568,0.000455,0.000113,0,0,,, ,9,4,3,5,3,1,3,,0
59.166.0.8,60460,149.171.126.9,59173,tcp,FIN,0.004664,4328,2456,31,29,7,7,-,7012006.5,3979416.75,18,18,255,255,3338001068,3341013755,240,136,0,0,12.794212,0.328135,1424261780,1424261780,0.256588,0.244588,0.000643,0.000501,0.000142,0,0,,, ,2,14,2,2,1,1,2,,0
59.166.0.9,52214,149.171.126.6,6881,tcp,FIN,0.017445,1540,1644,31,29,4,4,-,662195.5,712181.125,16,18,255,255,3393811103,1254206644,96,91,0,0,70.102308,1.892143,1424261780,1424261780,1.142733,0.999647,0.000561,0.000449,0.000112,0,0,,, ,3,3,3,4,3,1,3,,0
59.166.0.3,25251,149.171.126.5,53,udp,CON,0.001127,132,164,31,29,0,0,dns,468500.4688,582076.3125,2,2,0,0,0,0,66,82,0,0,0,0,1424261780,1424261780,0.017,0.012,0,0,0,0,0,,, ,2,3,1,5,2,1,1,,0
59.166.0.3,29200,149.171.126.4,6881,tcp,FIN,0.017614,1540,1644,31,29,4,4,-,655841.9375,705348.0625,16,18,255,255,1308421321,3457801247,96,91,0,0,69.927245,2.176932,1424261780,1424261780,1.153933,1.073125,0.000552,0.000441,0.000111,0,0,,, ,9,4,3,5,3,1,3,,0
59.166.0.3,30750,149.171.126.4,6881,tcp,FIN,0.017789,1540,1644,31,29,4,4,-,649390.0625,698409.125,16,18,255,255,1308422886,3462982141,96,91,0,0,70.795927,1.991208,1424261780,1424261780,1.1654,1.019588,0.000569,0.000453,0.000116,0,0,,, ,9,4,3,5,3,1,3,,0
59.166.0.9,57702,149.171.126.6,6881,tcp,FIN,0.017322,1540,1644,31,29,4,4,-,666897.5625,717238.1875,16,18,255,255,1248421888,1252641192,96,91,0,0,68.716656,2.08543,1424261780,1424261780,1.134533,0.991,0.000586,0.000471,0.000115,0,0,,, ,3,3,3,4,3,1,3,,0
175.45.176.3,56338,149.171.126.14,111,tcp,FIN,0.903908,564,354,254,252,2,1,-,4496.032715,2743.64209,10,8,255,255,2323360759,464298293,56,44,0,0,6933.70513,152.97075,1424261779,1424261780,93.495,122.987711,0.111307,0.042986,0.068321,0,1,,, ,1,1,1,1,1,1,1, Reconnaissance ,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000009,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261780,1424261780,0.009,0,0,0,0,0,2,,, ,28,28,11,11,11,11,28,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000009,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261780,1424261780,0.009,0,0,0,0,0,2,,, ,28,28,11,11,11,11,28,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000009,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261780,1424261780,0.009,0,0,0,0,0,2,,, ,28,28,11,11,11,11,28,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000009,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261780,1424261780,0.009,0,0,0,0,0,2,,, ,28,28,11,11,11,11,28,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000009,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261780,1424261780,0.009,0,0,0,0,0,2,,, ,28,28,11,11,11,11,28,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000009,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261780,1424261780,0.009,0,0,0,0,0,2,,, ,28,28,11,11,11,11,28,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000009,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261780,1424261780,0.009,0,0,0,0,0,2,,, ,5,5,6,5,5,5,5,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000009,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261780,1424261780,0.009,0,0,0,0,0,2,,, ,5,5,6,5,5,5,5,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000009,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261780,1424261780,0.009,0,0,0,0,0,2,,, ,28,28,11,11,11,11,28,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000009,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261780,1424261780,0.009,0,0,0,0,0,2,,, ,28,28,11,11,11,11,28,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000009,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261780,1424261780,0.009,0,0,0,0,0,2,,, ,28,28,11,11,11,11,28,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000009,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261780,1424261780,0.009,0,0,0,0,0,2,,, ,5,5,6,5,5,5,5,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000009,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261780,1424261780,0.009,0,0,0,0,0,2,,, ,28,28,11,11,11,11,28,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000009,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261780,1424261780,0.009,0,0,0,0,0,2,,, ,5,5,6,5,5,5,5,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000009,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261780,1424261780,0.009,0,0,0,0,0,2,,, ,28,28,11,11,11,11,28,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,0.000009,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261780,1424261780,0.009,0,0,0,0,0,2,,, ,5,5,6,5,5,5,5,Generic,1
175.45.176.0,1043,149.171.126.10,53,udp,INT,0.000014,114,0,254,0,0,0,dns,32571428,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261781,1424261781,0.014,0,0,0,0,0,2,,, ,28,28,18,17,17,17,28,Generic,1
175.45.176.0,1043,149.171.126.10,53,udp,INT,0.000014,114,0,254,0,0,0,dns,32571428,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261781,1424261781,0.014,0,0,0,0,0,2,,, ,28,28,18,17,17,17,28,Generic,1
175.45.176.0,1043,149.171.126.10,53,udp,INT,0.000014,114,0,254,0,0,0,dns,32571428,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261781,1424261781,0.014,0,0,0,0,0,2,,, ,28,28,18,17,17,17,28,Generic,1
175.45.176.0,1043,149.171.126.10,53,udp,INT,0.000014,114,0,254,0,0,0,dns,32571428,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261781,1424261781,0.014,0,0,0,0,0,2,,, ,28,28,18,17,17,17,28,Generic,1
175.45.176.0,1043,149.171.126.10,53,udp,INT,0.000014,114,0,254,0,0,0,dns,32571428,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261781,1424261781,0.014,0,0,0,0,0,2,,, ,28,28,18,17,17,17,28,Generic,1
175.45.176.0,1043,149.171.126.10,53,udp,INT,0.000014,114,0,254,0,0,0,dns,32571428,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261781,1424261781,0.014,0,0,0,0,0,2,,, ,28,28,18,17,17,17,28,Generic,1
175.45.176.0,1043,149.171.126.10,53,udp,INT,0.000014,114,0,254,0,0,0,dns,32571428,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261781,1424261781,0.014,0,0,0,0,0,2,,, ,28,28,18,17,17,17,28,Generic,1
175.45.176.0,1043,149.171.126.10,53,udp,INT,0.000014,114,0,254,0,0,0,dns,32571428,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261781,1424261781,0.014,0,0,0,0,0,2,,, ,28,28,18,17,17,17,28,Generic,1
175.45.176.0,1043,149.171.126.10,53,udp,INT,0.000014,114,0,254,0,0,0,dns,32571428,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261781,1424261781,0.014,0,0,0,0,0,2,,, ,28,28,18,17,17,17,28,Generic,1
175.45.176.0,1043,149.171.126.10,53,udp,INT,0.000014,114,0,254,0,0,0,dns,32571428,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261781,1424261781,0.014,0,0,0,0,0,2,,, ,28,28,18,17,17,17,28,Generic,1
175.45.176.0,1043,149.171.126.10,53,udp,INT,0.000014,114,0,254,0,0,0,dns,32571428,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261781,1424261781,0.014,0,0,0,0,0,2,,, ,28,28,18,17,17,17,28,Generic,1
175.45.176.3,13197,149.171.126.15,110,tcp,FIN,1.908625,1034,23280,62,252,7,15,pop3,4137.009766,94711.11719,22,34,255,255,155533479,2378943591,47,685,0,0,4635.893121,3734.413927,1424261779,1424261781,90.886902,55.932877,0.09968,0.06182,0.03786,0,1,,, ,1,1,1,2,1,1,1,Exploits,1
175.45.176.0,1043,149.171.126.10,53,udp,INT,0.000014,114,0,254,0,0,0,dns,32571428,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261781,1424261781,0.014,0,0,0,0,0,2,,, ,28,28,18,17,17,17,28,Generic,1
175.45.176.0,1043,149.171.126.10,53,udp,INT,0.000014,114,0,254,0,0,0,dns,32571428,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261781,1424261781,0.014,0,0,0,0,0,2,,, ,28,28,18,17,17,17,28,Generic,1
175.45.176.0,1043,149.171.126.10,53,udp,INT,0.000014,114,0,254,0,0,0,dns,32571428,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261781,1424261781,0.014,0,0,0,0,0,2,,, ,28,28,18,17,17,17,28,Generic,1
175.45.176.0,1043,149.171.126.10,53,udp,INT,0.000014,114,0,254,0,0,0,dns,32571428,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261781,1424261781,0.014,0,0,0,0,0,2,,, ,28,28,18,17,17,17,28,Generic,1
175.45.176.0,1043,149.171.126.10,53,udp,INT,0.000014,114,0,254,0,0,0,dns,32571428,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261781,1424261781,0.014,0,0,0,0,0,2,,, ,28,28,18,17,17,17,28,Generic,1
175.45.176.0,1043,149.171.126.10,53,udp,INT,0.000014,114,0,254,0,0,0,dns,32571428,0,2,0,0,0,0,0,57,0,0,0,0,0,1424261781,1424261781,0.014,0,0,0,0,0,2,,, ,28,28,18,17,17,17,28,Generic,1
59.166.0.1,42341,149.171.126.8,53,udp,CON,0.001124,132,164,31,29,0,0,dns,469750.9063,583629.9375,2,2,0,0,0,0,66,82,0,0,0,0,1424261781,1424261781,0.015,0.012,0,0,0,0,0,,, ,2,1,2,11,2,1,2,,0
59.166.0.4,48597,149.171.126.9,5190,tcp,FIN,0.005534,2054,2478,31,29,6,6,-,2834839,3433321.25,22,24,255,255,1728415067,3878272609,93,103,0,0,14.977373,12.694457,1424261781,1424261781,0.247095,0.213174,0.000763,0.000619,0.000144,0,0,,, ,1,14,7,1,1,1,2,,0
59.166.0.9,39656,149.171.126.5,56959,tcp,FIN,0.002877,320,1854,31,29,1,2,ftp-data,742440.0625,4513034.5,6,8,255,255,3938001318,3941890821,53,232,0,0,27.796047,0.529183,1424261781,1424261781,0.502,0.337143,0.000638,0.000514,0.000124,0,0,,, ,3,3,6,5,1,1,4,,0
175.45.176.3,42825,149.171.126.10,80,tcp,FIN,0.861415,814,1080,62,252,2,2,http,6807.403809,8776.257812,10,8,255,255,2683422879,3745813670,81,135,1,138,5147.547398,195.902922,1424261781,1424261781,95.712778,102.89657,0.230544,0.126395,0.104149,0,1,1,, ,2,2,18,2,1,1,2,,0
59.166.0.1,13446,149.171.126.9,6881,tcp,FIN,0.017978,1540,1644,31,29,4,4,-,642563.125,691066.875,16,18,255,255,3758010125,3758359624,96,91,0,0,71.550406,2.100563,1424261781,1424261781,1.178467,1.030177,0.000585,0.000462,0.000123,0,0,,, ,8,14,7,11,7,1,6,,0
59.166.0.3,10912,149.171.126.3,111,udp,CON,0.004591,568,304,31,29,0,0,-,742321.9375,397299.0938,4,4,0,0,0,0,142,76,0,0,1.700361,1.444384,1424261781,1424261781,1.212333,1.030333,0,0,0,0,0,,, ,9,12,5,5,1,1,3,,0
59.166.0.9,10872,149.171.126.5,16398,tcp,FIN,0.004501,424,8824,31,29,1,4,ftp-data,659409,14377249,8,12,255,255,1788421454,1795490106,53,735,0,0,37.010781,19.597098,1424261781,1424261781,0.598,0.367091,0.000602,0.000461,0.000141,0,0,,, ,3,3,6,5,1,1,4,,0
59.166.0.1,30736,149.171.126.1,6881,tcp,FIN,0.120602,3964,117444,31,29,8,45,-,258569.5156,7718413,60,108,255,255,1368421064,1371859501,66,1087,0,0,104.942495,71.115287,1424261780,1424261781,2.038525,1.122701,0.000586,0.000464,0.000122,0,0,,, ,8,4,3,11,7,1,1,,0
59.166.0.1,10186,149.171.126.8,25,tcp,FIN,0.021279,37250,3380,31,29,18,8,smtp,13735232,1240659.875,52,42,255,255,1848418682,1849472961,716,80,0,0,23.245629,0.897694,1424261781,1424261781,0.41834,0.506707,0.000644,0.0005,0.000144,0,0,,, ,1,1,2,11,1,1,2,,0
59.166.0.1,11592,149.171.126.9,6881,tcp,FIN,0.070433,4068,117444,31,29,8,45,-,454673.25,13216192,62,108,255,255,1608427470,1611904762,66,1087,0,0,65.343379,42.059994,1424261781,1424261781,1.168533,0.653757,0.000593,0.000472,0.000121,0,0,,, ,8,14,7,11,7,1,6,,0
59.166.0.7,51604,149.171.126.5,24451,tcp,FIN,0.023558,3614,47158,31,29,7,24,-,1206893.625,15756176,60,62,255,255,1488414970,1488651468,60,761,0,0,21.551266,20.862611,1424261781,1424261781,0.403351,0.383633,0.000667,0.000531,0.000136,0,0,,, ,6,1,6,2,1,1,1,,0
59.166.0.9,42932,149.171.126.4,53,udp,CON,0.001229,130,162,31,29,0,0,dns,423108.1875,527257.9375,2,2,0,0,0,0,65,81,0,0,0,0,1424261781,1424261781,0.015,0.011,0,0,0,0,0,,, ,2,2,4,5,1,1,1,,0
59.166.0.9,44789,149.171.126.5,21,tcp,FIN,0.02273,2934,3742,31,29,11,15,ftp,1012934.438,1292740.875,52,54,255,255,1788419248,1789548918,56,69,0,0,32.474769,0.75284,1424261781,1424261781,0.476723,0.426558,0.000663,0.000542,0.000121,0,0,,1,1,1,1,6,5,1,1,4,,0
59.166.0.2,19463,149.171.126.3,22,tcp,FIN,0.577905,5928,8010,31,29,14,17,ssh,80746.83594,108972.9297,62,58,255,255,3277995826,1128631584,96,138,0,0,643.131108,665.986419,1424261780,1424261781,9.473852,10.128316,0.000592,0.000473,0.000119,0,0,,, ,1,1,5,1,1,1,1,,0
59.166.0.1,15341,149.171.126.9,6881,tcp,FIN,0.018002,1540,1644,31,29,4,4,-,641706.5,690145.5625,16,18,255,255,1608431224,3759422842,96,91,0,0,71.97169,1.965686,1424261781,1424261781,1.180267,1.032353,0.000597,0.000449,0.000148,0,0,,, ,8,14,7,11,7,1,6,,0
59.166.0.3,11858,149.171.126.0,80,tcp,FIN,1.004844,1580,10168,31,29,3,5,http,11536.11914,76461.625,12,18,255,255,2973804584,2974762659,132,565,1,3924,9524.670399,7675.532069,1424261780,1424261781,91.317545,59.077762,0.000633,0.000519,0.000114,0,0,1,, ,1,1,1,5,1,1,2,,0
59.166.0.1,12488,149.171.126.9,6881,tcp,FIN,0.01803,1540,1644,31,29,4,4,-,640709.875,689073.75,16,18,255,255,3758009188,3762026575,96,91,0,0,71.708314,2.177368,1424261781,1424261781,1.181933,1.032588,0.0006,0.000473,0.000127,0,0,,, ,8,14,7,11,7,1,6,,0
59.166.0.1,14338,149.171.126.9,6881,tcp,FIN,0.017994,1540,1644,31,29,4,4,-,641991.8125,690452.375,16,18,255,255,1608430247,3758889942,96,91,0,0,71.216813,2.017287,1424261781,1424261781,1.179133,1.031059,0.000581,0.000464,0.000117,0,0,,, ,8,14,7,11,7,1,6,,0
59.166.0.3,13460,149.171.126.3,12257,tcp,FIN,0.004719,4328,2456,31,29,7,7,-,6930282,3933036.75,18,18,255,255,1968418623,1971516564,240,136,0,0,12.901617,0.332563,1424261781,1424261781,0.259588,0.246412,0.000667,0.000527,0.00014,0,0,,, ,9,12,5,5,1,1,3,,0
59.166.0.8,37888,149.171.126.5,53,udp,CON,0.001135,146,178,31,29,0,0,dns,514537.4375,627312.75,2,2,0,0,0,0,73,89,0,0,0,0,1424261781,1424261781,0.015,0.012,0,0,0,0,0,,, ,1,3,6,1,1,1,2,,0
59.166.0.0,32518,149.171.126.1,5190,tcp,FIN,0.005578,2054,2478,31,29,6,6,-,2812477.5,3406238.75,22,24,255,255,1548415526,1548717406,93,103,0,0,15.302757,12.73911,1424261781,1424261781,0.249095,0.216261,0.000727,0.000588,0.000139,0,0,,, ,1,4,3,2,1,1,1,,0
59.166.0.0,56638,149.171.126.4,22,tcp,FIN,0.581889,5928,8114,31,29,14,17,ssh,80193.99219,109697.9063,62,60,255,255,1428415590,3574106452,96,135,0,0,634.85589,646.590279,1424261781,1424261781,9.539164,9.850034,0.000744,0.0006,0.000144,0,0,,, ,1,2,4,2,1,1,1,,0
59.166.0.1,10688,149.171.126.9,6881,tcp,FIN,0.013251,1540,1644,31,29,4,4,-,871783.25,937589.625,16,18,255,255,3758007246,3759970883,96,91,0,0,59.725579,1.394567,1424261781,1424261781,0.863067,0.798937,0.000586,0.000465,0.000121,0,0,,, ,8,14,7,11,7,1,6,,0
59.166.0.3,49900,149.171.126.1,5190,tcp,FIN,0.005683,2054,2478,31,29,6,6,-,2760513.75,3343304.5,22,24,255,255,1668415840,3814115479,93,103,0,0,15.522544,13.277636,1424261781,1424261781,0.25419,0.219435,0.000758,0.00062,0.000138,0,0,,, ,9,4,3,5,1,1,2,,0
59.166.0.9,11737,149.171.126.5,53740,tcp,FIN,0.004484,8928,320,31,29,4,1,ftp-data,14792149,476360.375,14,6,255,255,1788422316,1799075554,638,53,0,0,17.259087,1.261729,1424261781,1424261781,0.344923,0.7812,0.000586,0.00046,0.000126,0,0,,, ,3,3,6,5,1,1,4,,0
59.166.0.1,8453,149.171.126.4,53,udp,CON,0.001148,146,178,31,29,0,0,dns,508710.7813,620209.0625,2,2,0,0,0,0,73,89,0,0,0,0,1424261781,1424261781,0.015,0.011,0,0,0,0,0,,, ,2,2,4,11,2,1,1,,0
59.166.0.7,50935,149.171.126.4,57303,tcp,FIN,0.029269,4238,61238,31,29,7,30,-,1142505.75,16511941,72,74,255,255,3633804559,1502849623,59,828,0,0,20.933355,20.547134,1424261781,1424261781,0.407789,0.392027,0.000768,0.000639,0.000129,0,0,,, ,6,4,4,2,1,1,1,,0
59.166.0.1,9367,149.171.126.3,80,tcp,FIN,0.003939,1044,824,31,29,2,2,http,1856308.75,1506981.5,8,10,255,255,3758005796,1609480385,131,82,1,83,33.055416,0.696775,1424261781,1424261781,0.513857,0.381333,0.000646,0.000499,0.000147,0,0,1,, ,1,1,5,11,1,1,2,,0
59.166.0.3,40084,149.171.126.3,50753,udp,CON,0.001775,544,304,31,29,0,0,-,1838873.25,1027605.625,4,4,0,0,0,0,136,76,0,0,0.622726,0.326454,1424261781,1424261781,0.445333,0.235333,0,0,0,0,0,,, ,9,12,5,5,1,1,3,,0
59.166.0.7,23917,149.171.126.9,6881,tcp,FIN,0.018904,1540,1644,31,29,4,4,-,611087.5625,657215.375,16,18,255,255,940094,2155558229,96,91,0,0,73.518571,2.114207,1424261782,1424261782,1.239933,1.085294,0.000565,0.000451,0.000114,0,0,,, ,6,14,7,6,4,1,4,,0
59.166.0.7,65384,149.171.126.9,6881,tcp,FIN,0.071389,4068,117444,31,29,8,45,-,448584.5313,13039208,62,108,255,255,2150518306,4429596,66,1087,0,0,64.37956,42.830788,1424261782,1424261782,1.184783,0.662682,0.000598,0.000472,0.000126,0,0,,, ,6,14,7,6,4,1,4,,0
59.166.0.8,34834,149.171.126.4,22,tcp,FIN,0.102725,5928,8010,31,29,14,17,ssh,454261.375,613054.25,62,58,255,255,4173801381,4174103164,96,138,0,0,215.43432,228.905408,1424261782,1424261782,1.771121,1.924509,0.000732,0.000598,0.000134,0,0,,, ,1,2,1,6,1,1,1,,0
59.166.0.8,37595,149.171.126.3,21,tcp,FIN,0.847359,2934,3742,31,29,11,15,ftp,27171.48242,34677.15625,52,54,255,255,4233803923,2089502337,56,69,0,0,1602.491952,53.059031,1424261782,1424261782,16.939001,15.978057,0.000666,0.000514,0.000152,0,0,,1,1,1,1,14,6,1,1,4,,0
59.166.0.7,20474,149.171.126.9,6881,tcp,FIN,0.014227,1540,1644,31,29,4,4,-,811977.25,873269.125,16,18,255,255,936540,2152428134,96,91,0,0,64.15771,1.4426,1424261782,1424261782,0.9276,0.81,0.000563,0.000452,0.000111,0,0,,, ,6,14,7,6,4,1,4,,0
59.166.0.3,23558,149.171.126.1,40947,tcp,FIN,0.02264,3614,44706,31,29,7,24,-,1255830.375,15542403,60,62,255,255,180932331,2330813768,60,721,0,0,20.6694,20.115368,1424261782,1424261782,0.378153,0.373525,0.000736,0.000593,0.000143,0,0,,, ,9,4,2,2,1,1,2,,0
59.166.0.3,25310,149.171.126.9,23116,tcp,FIN,0.015139,2854,29196,31,29,7,17,-,1475394.75,15106943,46,48,255,255,180935743,194839486,62,608,0,0,19.256535,18.78501,1424261782,1424261782,0.344674,0.310511,0.00067,0.000535,0.000135,0,0,,, ,9,14,7,2,1,1,1,,0
59.166.0.4,57978,149.171.126.9,22,tcp,FIN,0.012705,5928,8010,31,29,14,17,ssh,3672884.75,4956788.5,62,58,255,255,2510512757,361528445,96,138,0,0,15.606804,0,1424261782,1424261782,0.219052,0.212926,0.001617,0.001086,0.000531,0,0,,, ,1,1,7,1,1,1,2,,0
59.166.0.6,46187,149.171.126.3,6881,tcp,FIN,0.01794,1540,1644,31,29,4,4,-,643924.1875,692530.6875,16,18,255,255,420938497,2571362444,96,91,0,0,71.33338,2.019013,1424261782,1424261782,1.175267,1.028765,0.000561,0.000448,0.000113,0,0,,, ,6,12,14,10,6,1,8,,0
59.166.0.6,47351,149.171.126.3,6881,tcp,FIN,0.017937,1540,1644,31,29,4,4,-,644031.875,692646.4375,16,18,255,255,2570518430,425428718,96,91,0,0,70.983056,2.092757,1424261782,1424261782,1.174133,1.028823,0.000586,0.000444,0.000142,0,0,,, ,6,12,14,10,6,1,8,,0
59.166.0.6,50904,149.171.126.3,6881,tcp,FIN,0.013274,1540,1644,31,29,4,4,-,870272.6875,935965.0625,16,18,255,255,420934929,427005456,96,91,0,0,59.916911,1.381503,1424261782,1424261782,0.864533,0.753882,0.000563,0.000453,0.00011,0,0,,, ,6,12,14,10,6,1,8,,0
59.166.0.6,52702,149.171.126.3,6881,tcp,FIN,0.017897,1540,1644,31,29,4,4,-,645471.3125,694194.5625,16,18,255,255,2570517604,2574487482,96,91,0,0,71.47042,2.234316,1424261782,1424261782,1.172533,1.090062,0.000565,0.000453,0.000112,0,0,,, ,6,12,14,10,6,1,8,,0
